ID_DESTINO|TIPO_DESTINO|FECHA_LLAMADA|TOTAL_MINUTOS|TOTAL_LLAMADAS
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
999|FIJO-VOZ|15/02/24|1929243|868146
1001|MOVIL-SMS|15/02/24|166392|87789
1001|MOVIL-SMS|15/02/24|166392|87789
1001|MOVIL-SMS|15/02/24|166392|87789
696|FIJO-VOZ|15/02/24|1829764|845030
696|FIJO-VOZ|15/02/24|1829764|845030
696|FIJO-VOZ|15/02/24|1829764|845030
696|FIJO-VOZ|15/02/24|1829764|845030
1|FIJO-VOZ|15/02/24|444|84
1066|MOVIL-SMS|15/02/24|408|204
1067|MOVIL-SMS|15/02/24|186|15
1067|MOVIL-SMS|15/02/24|186|15
1059|MOVIL-VOZ|15/02/24|337041|151974
1011|FIJO-VOZ|15/02/24|27|15
1011|MOVIL-SMS|15/02/24|27|15
1061|MOVIL-SMS|15/02/24|1047|351
1022|MOVIL-VOZ|15/02/24|120321|50880
1002|MOVIL-SMS|15/02/24|2697|1503
1002|MOVIL-VOZ|15/02/24|2697|1503
2|MOVIL-VOZ|15/02/24|12867641|6195824
123|MOVIL-VOZ|15/02/24|5517|1278
494|MOVIL-VOZ|15/02/24|1210785|628605
0|MOVIL-VOZ|15/02/24|21|3
1066|MOVIL-SMS|16/02/24|420|210
1011|MOVIL-SMS|16/02/24|54|33
1067|MOVIL-SMS|16/02/24|39|18
1067|MOVIL-SMS|16/02/24|39|18
123|MOVIL-VOZ|16/02/24|5844|1752
0|MOVIL-VOZ|16/02/24|33|12
0|MOVIL-VOZ|16/02/24|33|12
1101|MOVIL-SMS|16/02/24|1641|582
1101|MOVIL-SMS|16/02/24|1641|582
1059|MOVIL-VOZ|16/02/24|320772|150450
1002|MOVIL-SMS|16/02/24|5901|3108
1002|MOVIL-VOZ|16/02/24|5901|3108
494|MOVIL-VOZ|16/02/24|1191369|631011
494|MOVIL-VOZ|16/02/24|1191369|631011
1049|MOVIL-VOZ|16/02/24|72300|36045
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
999|FIJO-VOZ|16/02/24|1887627|869466
1022|MOVIL-VOZ|16/02/24|118992|51459
1113|MOVIL-SMS|16/02/24|18|9
696|FIJO-VOZ|16/02/24|1815104|871572
696|FIJO-VOZ|16/02/24|1815104|871572
696|FIJO-VOZ|16/02/24|1815104|871572
696|FIJO-VOZ|16/02/24|1815104|871572
1001|MOVIL-SMS|16/02/24|184371|96849
1001|MOVIL-SMS|16/02/24|184371|96849
1001|MOVIL-SMS|16/02/24|184371|96849
1115|MOVIL-SMS|16/02/24|19011|5565
1115|MOVIL-SMS|16/02/24|19011|5565
1060|MOVIL-VOZ|16/02/24|43404|21549
1061|MOVIL-SMS|16/02/24|1269|444
2|MOVIL-VOZ|16/02/24|12623178|6354690
1011|FIJO-VOZ|16/02/24|54|33
1|FIJO-VOZ|16/02/24|483|138
1059|MOVIL-VOZ|17/02/24|180950|88372
1061|MOVIL-SMS|17/02/24|408|150
494|MOVIL-VOZ|17/02/24|769841|418424
494|MOVIL-VOZ|17/02/24|769841|418424
696|FIJO-VOZ|17/02/24|1093638|539640
696|FIJO-VOZ|17/02/24|1093638|539640
696|FIJO-VOZ|17/02/24|1093638|539640
696|FIJO-VOZ|17/02/24|1093638|539640
1066|MOVIL-SMS|17/02/24|180|90
1049|MOVIL-VOZ|17/02/24|50182|24746
1011|FIJO-VOZ|17/02/24|42|12
1011|MOVIL-SMS|17/02/24|42|12
123|MOVIL-VOZ|17/02/24|1759|448
1101|MOVIL-SMS|17/02/24|666|304
1101|MOVIL-SMS|17/02/24|666|304
1060|MOVIL-VOZ|17/02/24|25140|12289
1|FIJO-VOZ|17/02/24|171|78
1001|MOVIL-SMS|17/02/24|137914|72766
1001|MOVIL-SMS|17/02/24|137914|72766
1001|MOVIL-SMS|17/02/24|137914|72766
2|MOVIL-VOZ|17/02/24|7226133|3746704
1115|MOVIL-SMS|17/02/24|8796|3461
1115|MOVIL-SMS|17/02/24|8796|3461
1002|MOVIL-SMS|17/02/24|3332|1742
1002|MOVIL-VOZ|17/02/24|3332|1742
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
999|FIJO-VOZ|17/02/24|1094907|523438
1022|MOVIL-VOZ|17/02/24|62413|29455
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
1059|MOVIL-VOZ|18/02/24|88708|31582
2|MOVIL-VOZ|18/02/24|3210802|1273340
1060|MOVIL-VOZ|18/02/24|10087|3738
1061|MOVIL-SMS|18/02/24|432|81
1049|MOVIL-VOZ|18/02/24|29124|13118
1002|MOVIL-SMS|18/02/24|3128|1597
1002|MOVIL-VOZ|18/02/24|3128|1597
1|FIJO-VOZ|18/02/24|171|60
123|MOVIL-VOZ|18/02/24|498|174
1101|MOVIL-SMS|18/02/24|135|96
1101|MOVIL-SMS|18/02/24|135|96
1011|FIJO-VOZ|18/02/24|3|3
1011|MOVIL-SMS|18/02/24|3|3
1115|MOVIL-SMS|18/02/24|3797|1797
1115|MOVIL-SMS|18/02/24|3797|1797
1001|MOVIL-SMS|18/02/24|84451|44907
1001|MOVIL-SMS|18/02/24|84451|44907
1001|MOVIL-SMS|18/02/24|84451|44907
696|FIJO-VOZ|18/02/24|536332|215946
696|FIJO-VOZ|18/02/24|536332|215946
696|FIJO-VOZ|18/02/24|536332|215946
696|FIJO-VOZ|18/02/24|536332|215946
1022|MOVIL-VOZ|18/02/24|26936|10486
494|MOVIL-VOZ|18/02/24|296172|131932
494|MOVIL-VOZ|18/02/24|296172|131932
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
999|FIJO-VOZ|18/02/24|505260|206791
2|MOVIL-VOZ|19/02/24|8503090|4187858
696|FIJO-VOZ|19/02/24|1855228|897764
494|MOVIL-VOZ|19/02/24|776838|397810
1|FIJO-VOZ|19/02/24|230|58
1011|FIJO-VOZ|19/02/24|32|20
1011|MOVIL-SMS|19/02/24|32|20
1066|MOVIL-SMS|19/02/24|8|4
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
999|FIJO-VOZ|19/02/24|1284432|583738
1122|MOVIL-SMS|19/02/24|2|2
1061|MOVIL-SMS|19/02/24|992|246
1067|MOVIL-SMS|19/02/24|4|4
1067|MOVIL-SMS|19/02/24|4|4
1060|MOVIL-VOZ|19/02/24|30088|14564
1059|MOVIL-VOZ|19/02/24|223416|101648
123|MOVIL-VOZ|19/02/24|3502|898
0|MOVIL-VOZ|19/02/24|12|6
0|MOVIL-VOZ|19/02/24|12|6
1113|MOVIL-SMS|19/02/24|8|4
1002|MOVIL-SMS|19/02/24|2942|1584
1002|MOVIL-VOZ|19/02/24|2942|1584
1101|MOVIL-SMS|19/02/24|628|318
1101|MOVIL-SMS|19/02/24|628|318
1022|MOVIL-VOZ|19/02/24|81746|33506
1001|MOVIL-SMS|19/02/24|140084|73256
1001|MOVIL-SMS|19/02/24|140084|73256
1001|MOVIL-SMS|19/02/24|140084|73256
1115|MOVIL-SMS|19/02/24|14208|3856
1115|MOVIL-SMS|19/02/24|14208|3856
1049|MOVIL-VOZ|19/02/24|52914|26190
696|FIJO-VOZ|19/02/24|1855228|897764
696|FIJO-VOZ|19/02/24|1855228|897764
696|FIJO-VOZ|19/02/24|1855228|897764
494|MOVIL-VOZ|19/02/24|776838|397810
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
1059|MOVIL-VOZ|20/02/24|227062|101842
1001|MOVIL-SMS|20/02/24|162968|84740
1001|MOVIL-SMS|20/02/24|162968|84740
1001|MOVIL-SMS|20/02/24|162968|84740
1101|MOVIL-SMS|20/02/24|792|294
1101|MOVIL-SMS|20/02/24|792|294
1113|MOVIL-SMS|20/02/24|28|14
494|MOVIL-VOZ|20/02/24|801626|395870
494|MOVIL-VOZ|20/02/24|801626|395870
696|FIJO-VOZ|20/02/24|1957678|964626
696|FIJO-VOZ|20/02/24|1957678|964626
696|FIJO-VOZ|20/02/24|1957678|964626
696|FIJO-VOZ|20/02/24|1957678|964626
1011|FIJO-VOZ|20/02/24|24|14
1011|MOVIL-SMS|20/02/24|24|14
1115|MOVIL-SMS|20/02/24|11768|3374
1115|MOVIL-SMS|20/02/24|11768|3374
1060|MOVIL-VOZ|20/02/24|30444|14750
1066|MOVIL-SMS|20/02/24|660|330
1049|MOVIL-VOZ|20/02/24|55418|28208
1002|MOVIL-SMS|20/02/24|2500|1398
1002|MOVIL-VOZ|20/02/24|2500|1398
1067|MOVIL-SMS|20/02/24|16|14
1067|MOVIL-SMS|20/02/24|16|14
123|MOVIL-VOZ|20/02/24|3846|904
1|FIJO-VOZ|20/02/24|226|52
1061|MOVIL-SMS|20/02/24|684|206
0|MOVIL-VOZ|20/02/24|6|2
0|MOVIL-VOZ|20/02/24|6|2
2|MOVIL-VOZ|20/02/24|8748960|4301848
1022|MOVIL-VOZ|20/02/24|81070|32814
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
999|FIJO-VOZ|20/02/24|1320088|592088
123|MOVIL-VOZ|21/02/24|3880|796
1002|MOVIL-VOZ|21/02/24|3482|1784
0|MOVIL-VOZ|21/02/24|6|2
0|MOVIL-VOZ|21/02/24|6|2
1022|MOVIL-VOZ|21/02/24|82780|34596
2|MOVIL-VOZ|21/02/24|8580994|4120636
1061|MOVIL-SMS|21/02/24|560|178
1067|MOVIL-SMS|21/02/24|6|6
1067|MOVIL-SMS|21/02/24|6|6
494|MOVIL-VOZ|21/02/24|834276|433632
494|MOVIL-VOZ|21/02/24|834276|433632
1059|MOVIL-VOZ|21/02/24|223824|99732
1049|MOVIL-VOZ|21/02/24|53834|26686
1101|MOVIL-SMS|21/02/24|834|268
1101|MOVIL-SMS|21/02/24|834|268
696|FIJO-VOZ|21/02/24|1938210|939600
696|FIJO-VOZ|21/02/24|1938210|939600
696|FIJO-VOZ|21/02/24|1938210|939600
696|FIJO-VOZ|21/02/24|1938210|939600
1066|MOVIL-SMS|21/02/24|28|14
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
999|FIJO-VOZ|21/02/24|1297102|588024
1115|MOVIL-SMS|21/02/24|11586|3424
1115|MOVIL-SMS|21/02/24|11586|3424
1001|MOVIL-SMS|21/02/24|121630|64114
1001|MOVIL-SMS|21/02/24|121630|64114
1001|MOVIL-SMS|21/02/24|121630|64114
1060|MOVIL-VOZ|21/02/24|30542|14630
1011|FIJO-VOZ|21/02/24|26|18
1011|MOVIL-SMS|21/02/24|26|18
1|FIJO-VOZ|21/02/24|196|82
1002|MOVIL-SMS|21/02/24|3482|1784
1113|MOVIL-SMS|21/02/24|16|8
1115|MOVIL-SMS|22/02/24|12054|3584
1061|MOVIL-SMS|22/02/24|742|254
1002|MOVIL-SMS|22/02/24|3096|1674
1002|MOVIL-VOZ|22/02/24|3096|1674
1066|MOVIL-SMS|22/02/24|8|4
494|MOVIL-VOZ|22/02/24|867912|471916
494|MOVIL-VOZ|22/02/24|867912|471916
1059|MOVIL-VOZ|22/02/24|223276|101600
696|FIJO-VOZ|22/02/24|1958554|973830
696|FIJO-VOZ|22/02/24|1958554|973830
696|FIJO-VOZ|22/02/24|1958554|973830
696|FIJO-VOZ|22/02/24|1958554|973830
1101|MOVIL-SMS|22/02/24|828|348
1101|MOVIL-SMS|22/02/24|828|348
1|FIJO-VOZ|22/02/24|482|88
123|MOVIL-VOZ|22/02/24|3946|872
1001|MOVIL-SMS|22/02/24|176636|91318
1001|MOVIL-SMS|22/02/24|176636|91318
1001|MOVIL-SMS|22/02/24|176636|91318
1011|FIJO-VOZ|22/02/24|14|12
1011|MOVIL-SMS|22/02/24|14|12
1113|MOVIL-SMS|22/02/24|20|10
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
999|FIJO-VOZ|22/02/24|1317974|604004
1049|MOVIL-VOZ|22/02/24|55274|28378
2|MOVIL-VOZ|22/02/24|8624278|4194790
1022|MOVIL-VOZ|22/02/24|84014|36430
1060|MOVIL-VOZ|22/02/24|32530|16590
1115|MOVIL-SMS|22/02/24|12054|3584
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
1059|MOVIL-VOZ|23/02/24|212636|99780
1101|MOVIL-SMS|23/02/24|754|344
1101|MOVIL-SMS|23/02/24|754|344
1113|MOVIL-SMS|23/02/24|20|10
1|FIJO-VOZ|23/02/24|368|118
1115|MOVIL-SMS|23/02/24|12494|4020
1115|MOVIL-SMS|23/02/24|12494|4020
1060|MOVIL-VOZ|23/02/24|28772|14970
696|FIJO-VOZ|23/02/24|1875444|958020
696|FIJO-VOZ|23/02/24|1875444|958020
696|FIJO-VOZ|23/02/24|1875444|958020
696|FIJO-VOZ|23/02/24|1875444|958020
1002|MOVIL-SMS|23/02/24|6536|3332
1002|MOVIL-VOZ|23/02/24|6536|3332
494|MOVIL-VOZ|23/02/24|833194|454278
494|MOVIL-VOZ|23/02/24|833194|454278
1001|MOVIL-SMS|23/02/24|145498|75754
1001|MOVIL-SMS|23/02/24|145498|75754
1001|MOVIL-SMS|23/02/24|145498|75754
1011|FIJO-VOZ|23/02/24|36|18
1011|MOVIL-SMS|23/02/24|36|18
123|MOVIL-VOZ|23/02/24|3498|842
1049|MOVIL-VOZ|23/02/24|56540|30308
1061|MOVIL-SMS|23/02/24|718|278
1067|MOVIL-SMS|23/02/24|2|2
1067|MOVIL-SMS|23/02/24|2|2
1066|MOVIL-SMS|23/02/24|4|2
0|MOVIL-VOZ|23/02/24|4|2
0|MOVIL-VOZ|23/02/24|4|2
2|MOVIL-VOZ|23/02/24|8344310|4186440
1022|MOVIL-VOZ|23/02/24|82198|34932
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|23/02/24|1268676|606470
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
0|MOVIL-VOZ|24/02/24|2|2
0|MOVIL-VOZ|24/02/24|2|2
1113|MOVIL-SMS|24/02/24|12|6
1061|MOVIL-SMS|24/02/24|398|128
494|MOVIL-VOZ|24/02/24|543820|304100
494|MOVIL-VOZ|24/02/24|543820|304100
1115|MOVIL-SMS|24/02/24|6868|2760
1115|MOVIL-SMS|24/02/24|6868|2760
123|MOVIL-VOZ|24/02/24|1414|400
2|MOVIL-VOZ|24/02/24|4912676|2561446
1067|MOVIL-SMS|24/02/24|4|4
1067|MOVIL-SMS|24/02/24|4|4
1011|FIJO-VOZ|24/02/24|8|8
1011|MOVIL-SMS|24/02/24|8|8
1066|MOVIL-SMS|24/02/24|148|74
1|FIJO-VOZ|24/02/24|264|76
1049|MOVIL-VOZ|24/02/24|34854|17982
1059|MOVIL-VOZ|24/02/24|129494|61752
1001|MOVIL-SMS|24/02/24|112718|58710
1001|MOVIL-SMS|24/02/24|112718|58710
1001|MOVIL-SMS|24/02/24|112718|58710
1101|MOVIL-SMS|24/02/24|516|224
1101|MOVIL-SMS|24/02/24|516|224
696|FIJO-VOZ|24/02/24|1110130|570590
696|FIJO-VOZ|24/02/24|1110130|570590
696|FIJO-VOZ|24/02/24|1110130|570590
696|FIJO-VOZ|24/02/24|1110130|570590
1002|MOVIL-SMS|24/02/24|2180|1160
1002|MOVIL-VOZ|24/02/24|2180|1160
1022|MOVIL-VOZ|24/02/24|44394|22608
1060|MOVIL-VOZ|24/02/24|18152|9594
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
999|FIJO-VOZ|24/02/24|725834|353932
1060|MOVIL-VOZ|25/02/24|7406|2592
1022|MOVIL-VOZ|25/02/24|22102|8178
494|MOVIL-VOZ|25/02/24|194818|78832
494|MOVIL-VOZ|25/02/24|194818|78832
123|MOVIL-VOZ|25/02/24|420|138
1101|MOVIL-SMS|25/02/24|68|40
1101|MOVIL-SMS|25/02/24|68|40
1002|MOVIL-SMS|25/02/24|1592|804
1002|MOVIL-VOZ|25/02/24|1592|804
696|FIJO-VOZ|25/02/24|467072|167152
696|FIJO-VOZ|25/02/24|467072|167152
696|FIJO-VOZ|25/02/24|467072|167152
696|FIJO-VOZ|25/02/24|467072|167152
1011|FIJO-VOZ|25/02/24|2|2
1011|MOVIL-SMS|25/02/24|2|2
1001|MOVIL-SMS|25/02/24|90398|46862
1001|MOVIL-SMS|25/02/24|90398|46862
1001|MOVIL-SMS|25/02/24|90398|46862
1061|MOVIL-SMS|25/02/24|90|32
1059|MOVIL-VOZ|25/02/24|60014|20330
1049|MOVIL-VOZ|25/02/24|16628|5990
2|MOVIL-VOZ|25/02/24|2133276|825078
1115|MOVIL-SMS|25/02/24|3172|1272
1115|MOVIL-SMS|25/02/24|3172|1272
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
999|FIJO-VOZ|25/02/24|313898|116034
1|FIJO-VOZ|25/02/24|60|34
1066|MOVIL-SMS|25/02/24|428|214
1001|MOVIL-SMS|26/02/24|174550|90324
1001|MOVIL-SMS|26/02/24|174550|90324
1001|MOVIL-SMS|26/02/24|174550|90324
696|FIJO-VOZ|26/02/24|1883790|927826
696|FIJO-VOZ|26/02/24|1883790|927826
696|FIJO-VOZ|26/02/24|1883790|927826
696|FIJO-VOZ|26/02/24|1883790|927826
494|MOVIL-VOZ|26/02/24|826614|427682
494|MOVIL-VOZ|26/02/24|826614|427682
1022|MOVIL-VOZ|26/02/24|89378|38008
123|MOVIL-VOZ|26/02/24|3748|808
1061|MOVIL-SMS|26/02/24|684|248
1|FIJO-VOZ|26/02/24|500|126
2|MOVIL-VOZ|26/02/24|8352984|4033830
1101|MOVIL-SMS|26/02/24|566|326
1101|MOVIL-SMS|26/02/24|566|326
1060|MOVIL-VOZ|26/02/24|30590|15156
0|MOVIL-VOZ|26/02/24|8|4
0|MOVIL-VOZ|26/02/24|8|4
1059|MOVIL-VOZ|26/02/24|218890|96646
1067|MOVIL-SMS|26/02/24|8|6
1067|MOVIL-SMS|26/02/24|8|6
1113|MOVIL-SMS|26/02/24|4|2
1066|MOVIL-SMS|26/02/24|260|130
1115|MOVIL-SMS|26/02/24|13510|3730
1115|MOVIL-SMS|26/02/24|13510|3730
1011|FIJO-VOZ|26/02/24|24|12
1011|MOVIL-SMS|26/02/24|24|12
1049|MOVIL-VOZ|26/02/24|56426|30010
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
999|FIJO-VOZ|26/02/24|1265334|574166
1002|MOVIL-SMS|26/02/24|3848|1876
1002|MOVIL-VOZ|26/02/24|3848|1876
696|FIJO-VOZ|27/02/24|1912644|938810
1066|MOVIL-SMS|27/02/24|16|8
696|FIJO-VOZ|27/02/24|1912644|938810
696|FIJO-VOZ|27/02/24|1912644|938810
1049|MOVIL-VOZ|27/02/24|54942|29076
1002|MOVIL-SMS|27/02/24|4858|2448
1002|MOVIL-VOZ|27/02/24|4858|2448
1061|MOVIL-SMS|27/02/24|674|238
2|MOVIL-VOZ|27/02/24|8387148|4000044
123|MOVIL-VOZ|27/02/24|3450|948
1022|MOVIL-VOZ|27/02/24|87124|35908
1060|MOVIL-VOZ|27/02/24|31432|16532
1113|MOVIL-SMS|27/02/24|4|2
0|MOVIL-VOZ|27/02/24|6|2
0|MOVIL-VOZ|27/02/24|6|2
1|FIJO-VOZ|27/02/24|302|138
1001|MOVIL-SMS|27/02/24|237734|121784
1001|MOVIL-SMS|27/02/24|237734|121784
1001|MOVIL-SMS|27/02/24|237734|121784
1059|MOVIL-VOZ|27/02/24|223374|99908
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
999|FIJO-VOZ|27/02/24|1295496|589424
1011|FIJO-VOZ|27/02/24|18|12
1011|MOVIL-SMS|27/02/24|18|12
1115|MOVIL-SMS|27/02/24|12524|3996
1115|MOVIL-SMS|27/02/24|12524|3996
1101|MOVIL-SMS|27/02/24|586|336
1101|MOVIL-SMS|27/02/24|586|336
494|MOVIL-VOZ|27/02/24|989544|560014
494|MOVIL-VOZ|27/02/24|989544|560014
696|FIJO-VOZ|27/02/24|1912644|938810
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
1049|MOVIL-VOZ|28/02/24|53864|25486
1059|MOVIL-VOZ|28/02/24|222146|100054
1011|FIJO-VOZ|28/02/24|20|16
1011|MOVIL-SMS|28/02/24|20|16
1066|MOVIL-SMS|28/02/24|12|6
1002|MOVIL-SMS|28/02/24|6754|3390
1002|MOVIL-VOZ|28/02/24|6754|3390
1113|MOVIL-SMS|28/02/24|4|4
494|MOVIL-VOZ|28/02/24|876934|452678
494|MOVIL-VOZ|28/02/24|876934|452678
1061|MOVIL-SMS|28/02/24|796|262
1022|MOVIL-VOZ|28/02/24|90672|36418
123|MOVIL-VOZ|28/02/24|3278|806
1001|MOVIL-SMS|28/02/24|214914|110406
1001|MOVIL-SMS|28/02/24|214914|110406
1001|MOVIL-SMS|28/02/24|214914|110406
2|MOVIL-VOZ|28/02/24|8639966|4169052
1|FIJO-VOZ|28/02/24|644|188
1067|MOVIL-SMS|28/02/24|22|6
1067|MOVIL-SMS|28/02/24|22|6
696|FIJO-VOZ|28/02/24|1837860|864710
696|FIJO-VOZ|28/02/24|1837860|864710
696|FIJO-VOZ|28/02/24|1837860|864710
696|FIJO-VOZ|28/02/24|1837860|864710
1101|MOVIL-SMS|28/02/24|854|360
1101|MOVIL-SMS|28/02/24|854|360
1060|MOVIL-VOZ|28/02/24|31854|15394
1115|MOVIL-SMS|28/02/24|12638|3794
1115|MOVIL-SMS|28/02/24|12638|3794
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
999|FIJO-VOZ|28/02/24|1297060|572894
696|FIJO-VOZ|29/02/24|1872818|917504
1101|MOVIL-SMS|29/02/24|760|378
696|FIJO-VOZ|29/02/24|1872818|917504
696|FIJO-VOZ|29/02/24|1872818|917504
1061|MOVIL-SMS|29/02/24|828|242
1|FIJO-VOZ|29/02/24|374|152
123|MOVIL-VOZ|29/02/24|3622|872
1060|MOVIL-VOZ|29/02/24|30204|15094
1001|MOVIL-SMS|29/02/24|174586|90124
1001|MOVIL-SMS|29/02/24|174586|90124
1001|MOVIL-SMS|29/02/24|174586|90124
1049|MOVIL-VOZ|29/02/24|52494|26152
1022|MOVIL-VOZ|29/02/24|87642|35528
1059|MOVIL-VOZ|29/02/24|224054|103774
1002|MOVIL-SMS|29/02/24|3364|1766
1002|MOVIL-VOZ|29/02/24|3364|1766
0|MOVIL-VOZ|29/02/24|6|2
